49.825,34.836472,58.83736995
33.75,11.596406,18.377975
31.9375,9.57883,18.377975
33.125,14.534974,18.002875
33.75,8.54682,40.795455
31.25,9.831879,26.439395
33.75,10.819293,27.23577
31.875,9.526267,30.03817
33.5,12.023524,38.985505
34.0625,13.253195,18.002875
35,8.038646,44.512195
26.225,7.91019,27.27513
31.25,10.249508,20.814605
32.1875,21.198755,22.75701
33.8,8.536009,127.2093
40,12.289184,127.2093
33.0625,10.878752,35.067115
25,10.801782,27.37705
34.375,11.62854,46.666665
31.2,24.582754,20.814605
33.125,23.974284,46.666665
43.875,25.481638,12.642585
38.125,10.07054,56.47394095
31.875,8.526773,12.74427
31.875,17.643526,12.74427
52.0875,12.875797,25.614975
43.75,11.08875,20.6
26.325,22.142421,38.603605
34.35,9.93489,25.614975
33.4,15.216929,20.6
35,13.999466,38.603605
33.05,17.095611,28.88545
42.5375,11.81849,28.88545
35.625,8.244861,38.603605
36.8875,12.675053,16.177145
35.65,9.218296,16.660515
36,22.461571,23.89785
35,12.380523,32.527675
54.275,7.01628,15.434785
37.5,19.770146,15.434785
37.5,14.708056,23.89785
33.75,6.032523,55.309525
31.5,7.802142,55.309525
34.5125,15.007639,56.352655
34.0375,6.725173,32.527675
36.25,9.868601,55.309525
35,13.335545,56.352655
33.75,8.491587,15.434785
27.5,4.006772,30.687025
34.125,6.719701,31.56604
37.925,11.66184,34.688645
43.325,12.41614,23.6255
46.85,4.783639,30.687025
46.05,16.541551,29.63158
33.75,4.293381,29.63158
35.725,13.217564,26.448205
40.625,15.198238,29.63158
36.3,8.881178,26.448205
37.7125,10.127137,49.16914
41.2125,11.984536,47.550335
23.75,10.837672,70.707395
27.5,34.870229,47.550335
23.75,20.733027,70.707395
24.375,10.822511,70.707395
22.1875,17.717145,47.63993147
24.375,14.267553,61.84046345
27.375,9.683191,52.5809074
28.75,12.990008,59.73256495
26.25,18.625241,55.9271787
27.5,16.722867,48.13619862
31.25,35.608586,53.00186805
29.3125,7.797966,48.04343878
28.6875,14.671351,54.00496015
39.375,13.241082,52.23987405
39.375,23.288173,59.74138745
38.75,19.868437,59.8692096
33.75,8.872411,56.3525085
42.5,6.151248,62.7314834
36.875,10.338809,53.9107899
34.375,41.388852,54.43330445
29.9875,5.987303,52.18059095
36.25,7.261218,54.06946455
31.25,7.261146,58.00390105
44.95,12.333662,48.98511891
36.825,24.002157,50.4044272
32.5,16.807159,56.06404405
36.8125,16.202988,56.83745795
37.475,2.869315,58.52870775
33.75,8.059174,56.9190876
34.5625,6.414227,51.21278115
42.525,18.532993,60.75835725
27.5,14.026053,55.29382845
31.25,10.118886,38.940885
35,19.419489,25.93633
35.2,5.149535,32.256635
42.525,14.697987,32.256635
36.25,3.260146,26.480685
32.5,7.206023,32.962965
36.5375,10.119931,44.21941
31.9625,43.420609,37.64151
38.4625,29.091472,32.962965
36.25,15.752806,29.38034
51.45,9.615385,29.38034
36.8875,9.575547,44.21941
41.25,9.354537,46.68269
42.7875,9.956185,50.47059
37.375,9.615727,66.04895
32.4375,15.720201,46.68269
30.625,39.865181,49.32143
33.4375,16.380952,50.47059
30,13.564105,73.509315
27.5,18.617407,73.509315
39.9375,18.790698,40.037035
30.625,23.484119,61.764705
25,12.221432,55.941175
31.25,12.827694,61.764705
31.25,6.697973,60
30,9.788774,38.317075
31.25,18.356059,40.037035
31.875,28.48537,105.5914
35.625,7.092846,73.509315
28.125,14.198072,55.941175
30,25.471698,60
31.25,4.060765,87.18543
37.5,7.610209,70.350875
32.1875,12.829622,105.5914
36.875,10.915963,20.59671
31.25,11.160177,14.506705
34.375,5.549601,59.527025
47.375,2.18692,71.25
47.9375,11.264906,43.02711
67.5,4.459511,14.506705
39.275,4.217236,25.83541
64.45,16.361128,59.527025
41.175,8.994984,23.177215
46.05,5.292105,43.02711
48.75,9.892629,43.02711
53.075,8.826625,64.461205
48.75,14.994514,23.177215
40.625,20.922908,64.461205
45.5,21.03733,24.30328
45.5,20.484293,25.809715
41.175,28.132721,8.007545
54.175,13.58582,17.763635
51.725,17.391843,25.809715
43.325,14.052238,24.30328
54.4625,12.841704,23.177215
50,21.646024,26.08187
44.95,12.728468,34.38515
43.6,33.564783,17.763635
51.45,16.371681,12.28151
64.45,20.460078,34.38515
70.425,14.997851,32.120855
62.4,8.920455,19.34537
44.4125,9.524982,18.68946
54.175,10.791086,32.120855
49.9125,10.551317,17.763635
57.4125,8.436756,12.28151
28.75,13.732147,6.73445
40,21.22945,18.68946
47.5,24.660897,6.73445
37.5,16.255811,6.61853
33,20.88739,56.62923445
29.6875,20.489837,55.5022112
24.3125,18.373028,61.0274137
27.5,10.305899,29.891975
35,13.052963,39.190285
25.3125,10.875754,108.203885
31.25,11.06955,79.451615
25,12.238601,73.7
30,11.845861,68.357145
28.125,23.735199,93.47222
33.75,19.649577,79.451615
30,16.82592,108.203885
40,11.467454,126.26437
29.35,17.903433,68.355265
25,9.440851,93.47222
40,12.200732,126.26437
29.3125,20.870337,68.355265
30,15.142789,87.635135
26.875,20.466133,111.48
26.25,21.897908,111.48
28.125,12.581639,125.462185
26.875,11.227714,125.462185
23.75,12.036522,108.69565
29.3125,18.267694,158.62963
30.625,33.526786,229.2029
30,10.142996,158.62963
41.25,25.541126,328.64407
26.875,11.2375,328.64407
28.75,12.394131,327.718445
31.25,12.285012,315.2521
41.7,10.208055,315.2521
32.5,11.652588,55.27720765
36.875,9.727749,48.46728719
35,17.829859,55.49741705
32.375,22.239932,49.81812807
31.5,12.947431,57.35770115
30,12.9362,61.46051555
27.5,34.981643,60.96323965
31.25,17.368069,62.07762495
40,10.135056,59.888529
31.25,21.585117,58.52447245
39.975,20.441007,56.41683565
37.5,29.68686,59.56211785
35.625,10.733975,47.15246082
38.725,8.460432,47.56362451
29.6875,12.609801,50.0335365
36.175,24.101404,59.1272371
36.25,13.620732,49.69968208
41.175,21.865133,56.3497347
44.975,12.577341,53.7434432
32.5,22.777778,60.587975
40,15.647332,53.8608398
40,30.105945,57.9745759
32.5,29.492668,57.2920755
35.625,24.002954,53.88841385
43.65,13.730839,58.5598938
33.75,13.544934,55.0559372
35.75,18.719864,60.73435555
34.375,9.836858,60.01160345
40.625,17.60555,51.38596875
37.5,8.070396,60.30271395
39.825,17.233233,47.63908687
46.85,18.93959,49.13017497
42.8125,9.073691,48.64708597
38.75,14.872321,53.33244505
32.5,17.429361,61.69147105
36.875,8.851279,60.7866121
31.25,16.436944,47.67299496
28.625,17.582938,55.0329327
25.625,16.661407,59.1967438
35,27.07912,62.3943116
24.625,8.672542,56.1634508
33.75,12.586516,58.7217632
37.5,6.995563,56.9011251
33.725,12.289408,48.48881696
27.5,9.516477,23.373495
36.5,9.794889,23.373495
32.5,27.542495,39.8741
50,14.699365,39.8741
33.1,14.559771,31.02374
31.25,8.585625,36.661675
36.875,17.425474,31.02374
32.5,17.763698,18.63897
36.1875,10.044313,18.63897
32.5,7.055774,44.743085
32.5,20.295353,52.439395
41.25,8.792332,44.743085
33.125,16.156595,36.545455
32.5,9.452736,29.542485
35,28.510884,60.520095
26.25,28.521904,36.55702
38.75,18.757792,29.542485
19.5,17.882859,36.545455
34.125,9.363879,99.919355
30,20.420331,52.439395
35,31.454802,40.61798
40,23.825557,36.55702
31.125,16.329911,38.484165
36.25,12.392184,60.520095
32.5,6.488089,40.61798
28.75,6.356356,43.96875
27.5,9.22473,77.0339
34.375,20.984529,62.27586
30,5.961851,18.44327
29.95,10.702985,44.95025
26.875,5.492942,60.7783
27.5,5.838433,62.27586
20,8.493288,77.0339
23.75,7.343284,49.014085
20.625,9.476576,47.741935
30,6.932511,35.339505
37.375,8.731977,18.44327
23.75,5.530872,47.741935
40.125,7.370309,51.5717546
36.25,8.161605,23.539825
32.5,10.877005,23.539825
28.75,6.202501,21.153845
35,6.444081,3.78099
21.65,9.401516,3.78099
34.375,6.073355,23.539825
36.25,14.491407,16.88985
34.675,4.835681,39.423965
43.125,10.009169,39.423965
38.675,5.907072,19.16505
37.925,22.660735,15.072185
37.475,4.121515,27.329545
40.625,14.792269,19.16505
37.475,10.199862,27.329545
37.5,11.586207,28.8189
35,7.52775,37.561405
42.675,14.09934,38.206685
42.5375,6.623955,13.31671
40.75,9.893507,39.86842
46.05,28.747638,15.072185
43.75,10.304622,28.8189
37.5,8.119447,29.69314
45,8.041813,30.443925
42.8,7.111572,34.545455
43.325,13.245407,30.443925
37.65,20.10021,29.84456
48.75,16.998762,44.56731
43.325,6.539054,55.8046
47.0125,8.741794,29.69314
46.25,6.471989,44.56731
48.65,5.988746,34.545455
42.25,37.016916,55.8046
35.5875,7.27751,37.51894
46.975,5.06631,55.324675
39.925,5.162023,55.324675
36.3,5.228758,50.7183463
48.75,10.122529,22.216495
37.925,9.1461,22.216495
37.925,11.424675,35.205225
46.575,18.122376,72.752295
40.625,16.600141,72.752295
48.75,16.32903,35.581895
42.8,11.802776,59.93976
39.9875,10.81043,35.205225
40.35,17.911839,59.93976
42.25,13.009404,62.132075
57.95,13.939315,59.4335
43.325,19.616701,59.4335
58.225,13.438097,62.132075
46.4125,12.431227,50.654205
49.825,16.711209,20.613335
48.2,13.865597,23.42437
46.85,16.484687,20.613335
58.75,15.843589,50.654205
50.875,16.186888,23.42437
60,14.472694,43.492365
32.225,11.753278,45.65574
27.625,20.458265,43.492365
35,48.281401,37.559395
33.75,19.17996,26.42638
31.25,9.173167,37.559395
35,18.059022,32.976655
38.3375,13.859437,32.976655
36.875,15.799458,57.04386815
36.25,16.222173,55.5803541
40.4125,14.568778,57.5407891
34.9375,17.948398,51.8312509
33.05,33.942941,56.5497403
36.875,19.538992,52.38231465
37.5,13.118971,56
36.25,24.061705,89.602275
33.575,28.213906,61.30435
30.975,15.568862,79.366195
39.5375,16.808975,79.366195
31.875,9.086904,148.62745
36.825,19.97749,50.528845
32.5,21.141727,86.391755
36.8625,12.485571,94.292455
36.25,11.419892,78.106795
35.75,29.016024,50.528845
18.75,24.30956,22.02564
42.8,11.02759,93.78049
38.75,12.28384,22.02564
43.4625,19.009764,149.102565
40.625,13.438931,149.102565
33.575,10.971144,53.892405
40.625,10.505564,121.5625
36.825,11.762817,151.11111
37.5,6.15331,94.264705
37.5,13.104068,72.402595
35,9.687646,72.402595
44.375,7.165959,82.988505
32.5,3.90125,192.52427
32.5,11.152797,125.15873
41.25,4.332683,192.52427
40,9.811843,51.1112361
31.875,8.689373,55.71099225
43.75,14.130897,49.824045
31.25,9.105107,38.06818
33.75,17.650677,38.06818
30.6875,6.167206,142.954545
33.75,5.784634,142.954545
32.375,9.260875,49.810125
43.75,13.352273,154.636365
37.4375,4.818639,49.810125
32.5,9.225092,173.915095
32.375,9.988249,154.636365
36.25,5.284761,72.04
31.25,28.756219,141.38889
31.25,11.805847,173.915095
33.125,6.407246,109.21875
32.5,5.365368,109.21875
36.1875,10.674806,73.956045
35.625,5.047956,101.39706
32.5,9.118199,51.67785
40,6.493506,57.096775
33.4375,39.540021,85.730335
27.5,16.394699,87.46154
32.8125,17.517483,57.096775
24.875,20.52775,47.35507
27.5,47.173025,87.46154
27.5,28.069909,47.35507
28.4375,12.417219,85.434785
33.75,20.706656,52.608695
31.25,13.42536,85.434785
31.25,21.335413,45.26163
25,26.75727,45.26163
27.5,16.662503,71.41892
29.375,21.100917,71.41892
32.5,18.737702,31.698475
28.125,15.692685,113.52459
38.125,12.06196,80.698925
31.8125,13.856729,77.36979
30.875,10.771424,54.411765
33.75,14.967915,31.698475
33.4375,12.660104,77.36979
34.625,16.753229,113.52459
35.625,22.421232,31.928935
35,18.034958,80.698925
28.75,24.880986,54.411765
33.75,15.414407,48.564815
46.25,17.710918,36.049385
42.5,25.426711,36.049385
36.25,18.121782,116.185895
31.25,15.132505,127.285715
29.6875,12.731006,127.285715
32.5,12.943327,58.48624
33.75,15.592264,58.48624
31.25,45.945946,84.5
24.0625,27.795317,73.110235
35.6125,18.850502,41.035855
25,32.023793,116.185895
31.25,17.523515,73.110235
31.25,15.276993,40.551725
30,17.950073,40.551725
23.75,10.885433,41.035855
30,6.196549,84.5
31.25,11.778696,53.0574325
31.25,13.086327,11.9
31.25,5.506584,16.492805
23.75,15.070078,11.9
31.25,9.358662,18.312695
48.65,5.96796,16.57205
40,8.070744,18.312695
30,8.050256,37.5
32.5,3.53964,18.21229
38.1125,8.740134,15.015105
43.775,8.448998,37.5
44.3,7.734295,43.305785
32.375,5.600826,25.493825
36.25,6.227243,58.57576
30,11.072863,25.135135
34.6875,6.467733,15.015105
30,8.803612,26.914065
34.9375,11.553427,25.135135
31.25,24.047198,58.57576
27.5,14.812049,40.72414
31.25,23.531073,22.286325
31.25,17.864307,100.139665
37.5,16.218864,50.033115
32.4375,42.512153,50.033115
31.25,10.311395,35.032895
30,19.129387,35.032895
30,14.941095,36.488765
38.75,26.173205,42.045455
30,12.683736,42.045455
27.5,19.434973,54.7343615
29.875,8.555556,50.60457375
32.5,16.318423,9.716495
37.5,13.323051,9.716495
40.625,17.853785,5.464285
36.825,12.265825,9.716495
41.175,76.075302,5.464285
37.925,14.940038,14.985465
43.325,14.41048,11.059605
40.625,14.79376,16.20865
40.625,8.682799,16.20865
49.2875,8.261965,31.93609
44.6875,10.467375,21.480265
41.175,7.946466,31.93609
39.275,9.642896,80.104165
44.425,9.896107,12.548805
42.8,16.717325,12.548805
46.05,9.604712,80.104165
45.5,8.505768,29.324645
43.325,16.22324,15.57927
46.05,14.268086,15.57927
47.675,40.383645,44.27239
52.7625,16.706501,17.84483
46.575,11.346909,27.08502
57.4125,6.970545,44.27239
51.45,9.830813,5.00666
46.05,19.392648,27.08502
48.2,8.441718,17.767125
59.575,18.206039,13.52984
55.8,6.065684,13.52984
56.6,13.769577,4.25015
48.75,8.753733,4.25015
59.575,8.287143,11.9891
48.475,5.185851,19.63746
62.3,7.93336,2.919395
96.6875,5.521606,19.63746
64.45,11.430459,20.72072
140.8375,6.915984,15.51852
57.4125,7.141962,15.51852
52,9.072533,23.232325
57.425,10.262966,43.34171
75.825,10.536628,43.34171
51.45,16.507209,11.704545
62.3,6.266786,24.96781
59.05,7.849957,10.716255
66.9,5.890077,24.96781
54.175,6.651434,23.62903
44.125,7.31124,24.96781
85.625,6.336534,17.67918
35,27.743793,10.716255
36.875,16.590198,14.29487
36.25,5.735661,22.887325
40.625,13.078435,29.848025
31.25,6.269734,14.29487
35,7.186256,31.68203
33.6875,7.831664,21.067
37.375,14.635733,27.62857
33.75,8.048933,31.68203
47.5,25.381104,18.916185
30,10.370692,18.916185
46.8125,14.332574,25.61151
36.25,32.085561,19.9383
32.5,12.768831,19.9383
38.75,23.946209,49.05386771
35,13.775874,32.117115
46.05,5.080769,39.33754
49.7875,20.875963,24.688995
51.725,26.809117,17.415145
44.6375,13.966975,40.957445
47.225,11.45822,29.302885
40.3125,18.133111,29.302885
42.5,11.525756,18.674605
33.625,7.970085,17.415145
41.475,7.81674,35.688625
37.25,5.633337,24.688995
43.2875,5.819552,21.203705
46.05,4.132529,40.957445
40,4.75162,97.471265
43.325,5.867155,62.10366
39.55,9.266163,62.10366
43.0625,3.774461,28.667885
38.3,23.193693,23.09659
47.45,7.07142,21.58654
42.475,5.231228,28.667885
42.475,5.042101,37.64706
36.25,8.587025,11.88341
53.75,6.544662,37.64706
38.75,7.26551,13.18612
36.25,11.541035,16.671875
40.0375,5.283145,23.97019
35,32.542324,16.671875
31.25,15.587254,58.5303537
35,20.076118,82.46988
31.25,16.152717,74.32927
36.25,10.653895,82.46988
33.75,12.01248,119.2
32.375,15.034028,181.329785
34.05,6.724936,147.083335
32.375,26.263538,181.329785
35,7.025206,75.29762
29.3125,24.107249,113.069305
31.225,11.071138,75.29762
33.725,10.989393,121.31313
35,32.888321,123.209875
36.25,13.566814,113.069305
32.2125,8.530932,137.738095
33.125,22.052863,135.08772
33.75,10.183164,137.738095
32.8125,17.9808,113.67816
37,28.403978,105.25974
33.75,12.005906,135.08772
28.75,11.073181,105.25974
31.25,12.143095,188.385415
31.25,4.981993,220
31.25,5.662958,220
31.875,17.594154,79.73684
35,19.547325,50.11236
29.9,9.646918,74.479165
30,9.120919,107.403845
30,29.981821,62.12963
29.375,16.636351,165.51282
32.5,17.814932,131.960785
31.25,10.682179,134.656865
23.4375,19.752787,117.42424
30.625,22.35278,28.27586
32.5,22.35278,123.050845
30,17.620106,137.982455
32.1875,14.609104,155.61321
28.4375,19.236751,169.508195
32.5,14.602201,155.61321
30,18.940317,189.479165
31.125,16.823922,169.508195
55,12.142204,129.054055
61.9375,12.83485,94.460785
40,11.980957,123.835615
44.375,16.908273,129.054055
32.5,13.868307,71.42857
46.25,18.387136,19.612905
47.45,18.65643,17.51126
36.875,10.405978,17.51126
36.25,11.45025,61.68
55.625,17.150014,47.074075
41.25,19.066243,47.074075
32.4375,12.429759,35.314135
30,16.382747,35.314135
33.75,11.971564,79
37.5,19.149223,55.47794
37.3625,16.938608,55.47794
37.5,17.751246,29.723755
31.25,10.447394,40.81818
32.5,13.266399,19.66543
39.375,7.752973,25.327105
45.5625,12.404908,40.81818
28.75,22.08533,18.22394
33.75,15.605749,20.789475
33.75,14.849226,8.715415
32.4375,12.683803,8.715415
33.75,28.33765,158.471075
34.6875,17.493473,158.471075
33.75,17.141565,179.285715
46.25,9.086667,179.285715
30,9.035204,111.704545
31.1,33.907907,72.04348
35,13.683582,99.190475
32.5,11.229259,134.833335
43.75,105.553266,99.190475
27.5,5.63095,145
37.375,13.223504,99.190475
36.8125,18.520421,102.61062
40,137.50393,78.12195
36.875,14.864109,145
33.125,9.670281,76.435645
40.075,47.119557,102.61062
33.75,10.258649,78.12195
32.5,14.782944,75.884615
33.1125,11.596937,76.435645
34.875,8.030008,91.04348
36.25,12.225372,49.61905
35,15.327552,49.61905
36.25,11.42794,76.435645
37.375,12.649678,90.194805
34.375,10.485604,98.29365
35.625,10.615946,66.333335
39.375,8.153096,90.194805
37.5,11.028242,110.827585
33.8125,20.633668,63.068965
35.2,9.815802,63.068965
31,9.59398,110.827585
33,14.766159,53.503185
37.5,11.66613,58.502995
31.25,17.508541,58.502995
40.625,25.116279,62.3025488
36.25,24.227402,40.870785
35.625,22.435215,40.870785
26.875,13.753679,84.67213
29.6875,10.548351,114.22619
34.3125,16.624336,99.155845
35.625,10.320417,88.88412
33.75,12.188241,114.22619
35,20.870076,88.88412
34.675,9.862359,99.155845
30.625,19.020486,72.25
33.75,9.137011,125.829145
37.175,15.573013,51.126375
31.875,13.853632,72.25
30,10.380372,58.908045
39.375,16.382829,51.126375
30,14.615385,125.829145
28.75,34.497495,88.156425
35,17.537488,58.908045
26.25,5.90722,88.156425
27.625,18.878101,57.727275
32.5,18.125373,47.540105
31.25,6.476593,40.462185
30,6.127298,45.14706
34.375,13.619403,47.540105
54.875,9.132277,29.70588
40,6.945949,45.14706
47.5,17.294244,57.727275
48.125,8.012076,30.767975
40.5625,3.219955,29.70588
46.125,9.297052,40.462185
38.375,9.899587,61.77778
46.25,14.939336,30.767975
48.75,5.154883,61.77778
29.9375,13.579246,54.6775442
38.75,5.064086,58.4452466
39.875,12.193878,48.51418011
34.875,11.432054,36.37778
44.375,13.908257,11.853035
35.9375,17.189613,36.37778
40,20.274733,11.853035
37.5,10.83871,71.17117
33.125,28.111012,79.504505
32.5,20.018998,41.460675
32.5,9.35147,71.17117
33.75,19.538994,89.5
35.5625,20.503321,51.46739
44.975,13.137739,108.421055
46.575,13.283298,37.434785
51.45,15.120561,61.89655
