Orig,Dest,Dist
E02000191,E02000767,16259.15901
E02000191,E02000768,13131.2801
E02000191,E02000769,18810.0942
E02000191,E02000770,16960.57227
E02000191,E02000772,17961.45428
E02000191,E02000773,15878.86505
E02000191,E02000774,17002.0654
E02000191,E02000776,15315.93198
E02000191,E02000777,12370.05299
E02000191,E02000779,14411.2795
E02000191,E02000780,15424.58687
E02000191,E02000781,16421.02952
E02000191,E02000782,14606.6606
E02000191,E02000783,15057.45025
E02000191,E02000784,8610.205526
E02000191,E02000785,12636.49207
E02000191,E02000786,10007.86082
E02000191,E02000787,11843.89091
E02000191,E02000788,11267.81114
E02000191,E02000789,12939.56525
E02000191,E02000790,14816.8673
E02000191,E02000791,13703.00203
E02000191,E02000792,14711.35251
E02000191,E02000793,17360.63771
E02000191,E02000794,16193.76337
E02000191,E02000795,13473.75058
E02000191,E02000796,18452.12864
E02000191,E02000797,16153.94245
E02000191,E02000798,18120.28382
E02000191,E02000799,17002.66165
E02000191,E02000800,15960.0098
E02000191,E02000801,17352.2928
E02000191,E02000802,18595.35482
E02000191,E02000803,19761.4782
E02000191,E02000804,18176.58473
E02000191,E02000805,17234.78161
E02000191,E02000806,19579.72353
E02000191,E02000807,6692.292507
E02000191,E02000808,3271.437046
E02000191,E02000809,4492.630371
E02000191,E02000810,5314.462773
E02000191,E02000812,4337.86154
E02000191,E02000813,6363.497076
E02000191,E02000814,7199.800099
E02000191,E02000815,3968.722825
E02000191,E02000816,5952.262421
E02000191,E02000817,6472.799369
E02000191,E02000818,4573.915354
E02000191,E02000819,5491.789884
E02000191,E02000820,4433.126972
E02000191,E02000821,5560.632187
E02000191,E02000822,5143.348259
E02000191,E02000823,5166.675426
E02000191,E02000824,6659.009397
E02000191,E02000825,6272.033643
E02000191,E02000826,6031.213596
E02000191,E02000827,5766.81235
E02000191,E02000828,7053.566555
E02000191,E02000829,7582.020795
E02000191,E02000830,6882.5984
E02000191,E02000831,7428.9853
E02000191,E02000832,8233.301976
E02000191,E02000833,7514.79072
E02000191,E02000834,8444.877578
E02000191,E02000835,9339.049386
E02000191,E02000836,8471.457241
E02000191,E02000837,8772.31182
E02000191,E02000838,9457.771016
E02000191,E02000839,10516.79812
E02000191,E02000840,15264.99802
E02000191,E02000841,15924.89852
E02000191,E02000842,16658.70005
E02000191,E02000843,16174.18731
E02000191,E02000844,16403.26792
E02000191,E02000845,17451.92183
E02000191,E02000846,16756.36331
E02000191,E02000847,17755.22663
E02000191,E02000848,17880.51457
E02000191,E02000849,17108.92128
E02000191,E02000850,16246.48645
E02000191,E02000851,17760.03305
E02000191,E02000852,17537.72943
E02000191,E02000853,18019.44929
E02000191,E02000854,17791.28448
E02000191,E02000855,19122.61545
E02000191,E02000856,18346.22934
E02000191,E02000857,18859.24298
E02000191,E02000858,18482.53823
E02000191,E02000859,18833.44559
E02000191,E02000860,19152.73193
E02000191,E02000861,19518.86266
E02000191,E02000863,20474.8702
E02000191,E02000864,7520.997381
E02000191,E02000865,5649.025882
E02000191,E02000866,6682.977055
E02000191,E02000867,7765.88049
E02000191,E02000868,5083.122767
E02000191,E02000869,4401.945506
E02000191,E02000870,5955.50901
E02000191,E02000871,8349.017537
E02000191,E02000872,4500.244084
E02000191,E02000873,6392.299945
E02000191,E02000874,5639.364211
E02000191,E02000875,7771.307494
E02000191,E02000876,5211.746055
E02000191,E02000877,7213.783706
E02000191,E02000878,4352.576549
E02000191,E02000879,5989.321277
E02000191,E02000880,5451.815451
E02000191,E02000881,8741.444567
E02000191,E02000882,6574.963026
E02000191,E02000883,8433.276873
E02000191,E02000884,4778.254034
E02000191,E02000885,5705.722045
E02000191,E02000886,7212.468459
E02000191,E02000887,7938.128775
E02000191,E02000888,6106.859449
E02000191,E02000889,5132.41821
E02000191,E02000890,5075.702739
E02000191,E02000891,9009.104015
E02000191,E02000893,9335.735393
E02000191,E02000894,8711.47359
E02000191,E02000895,15219.15434
E02000191,E02000896,15852.95924
E02000191,E02000897,14718.09045
E02000191,E02000898,13898.91071
E02000191,E02000899,13392.40004
E02000191,E02000900,12443.68243
E02000191,E02000901,13514.53289
E02000191,E02000902,12469.32941
E02000191,E02000903,11205.64066
E02000191,E02000904,12584.91399
E02000191,E02000905,11296.94993
